seed_id,variation_id,question,expected_answer,candidate_answer,keywords,question_type,quality_label,quality_score
150,3,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","From a technical perspective, A SQL query is used to retrieve or modify data in a relational database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Good,75
150,4,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","Overall, A SQL query is used to retrieve or modify data in a relational database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Good,75
151,0,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.",A query is used to work with data in a database.,"['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Average,50
151,1,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","In general, A query is used to work with data in a database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Average,50
151,2,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","In simple terms, A query is used to work with data in a database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Average,50
151,3,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","From a technical perspective, A query is used to work with data in a database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Average,50
151,4,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","Overall, A query is used to work with data in a database.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Average,50
152,0,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.",A SQL query is a database command.,"['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Poor,25
152,1,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","In general, A SQL query is a database command.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Poor,25
152,2,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","In simple terms, A SQL query is a database command.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Poor,25
152,3,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","From a technical perspective, A SQL query is a database command.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Poor,25
152,4,What is a SQL query?,"A SQL query is a command written using Structured Query Language to retrieve, insert, update, or delete data in a relational database.","Overall, A SQL query is a database command.","['SQL', 'query', 'retrieve', 'insert', 'update', 'delete']",SQL,Poor,25
153,0,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Excellent,100
153,1,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In general, Time complexity describes how the running time of an algorithm grows as the size of its input increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Excellent,100
153,2,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In simple terms, Time complexity describes how the running time of an algorithm grows as the size of its input increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Excellent,100
153,3,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"From a technical perspective, Time complexity describes how the running time of an algorithm grows as the size of its input increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Excellent,100
153,4,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"Overall, Time complexity describes how the running time of an algorithm grows as the size of its input increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Excellent,100
154,0,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,Time complexity describes how an algorithm's running time changes as the input size increases.,"['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Good,75
154,1,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In general, Time complexity describes how an algorithm's running time changes as the input size increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Good,75
154,2,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In simple terms, Time complexity describes how an algorithm's running time changes as the input size increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Good,75
154,3,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"From a technical perspective, Time complexity describes how an algorithm's running time changes as the input size increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Good,75
154,4,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"Overall, Time complexity describes how an algorithm's running time changes as the input size increases.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Good,75
155,0,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,Time complexity measures the running time of an algorithm based on its input size.,"['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Average,50
155,1,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In general, Time complexity measures the running time of an algorithm based on its input size.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Average,50
155,2,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In simple terms, Time complexity measures the running time of an algorithm based on its input size.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Average,50
155,3,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"From a technical perspective, Time complexity measures the running time of an algorithm based on its input size.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Average,50
155,4,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"Overall, Time complexity measures the running time of an algorithm based on its input size.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Average,50
156,0,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,It measures algorithm speed.,"['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Poor,25
156,1,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In general, It measures algorithm speed.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Poor,25
156,2,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"In simple terms, It measures algorithm speed.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Poor,25
156,3,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"From a technical perspective, It measures algorithm speed.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Poor,25
156,4,What is time complexity?,Time complexity describes how the running time of an algorithm grows as the size of its input increases.,"Overall, It measures algorithm speed.","['time complexity', 'algorithm', 'running time', 'input', 'growth']",Algorithms,Poor,25
157,0,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Excellent,100
157,1,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In general, Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Excellent,100
157,2,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In simple terms, Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Excellent,100
157,3,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"From a technical perspective, Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Excellent,100
157,4,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"Overall, Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Excellent,100
158,0,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,Precision measures how many of the cases predicted as positive are actually positive.,"['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Good,75
158,1,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In general, Precision measures how many of the cases predicted as positive are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Good,75
158,2,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In simple terms, Precision measures how many of the cases predicted as positive are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Good,75
158,3,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"From a technical perspective, Precision measures how many of the cases predicted as positive are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Good,75
158,4,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"Overall, Precision measures how many of the cases predicted as positive are actually positive.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Good,75
159,0,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,Precision measures the correctness of positive predictions.,"['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Average,50
159,1,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In general, Precision measures the correctness of positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Average,50
159,2,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In simple terms, Precision measures the correctness of positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Average,50
159,3,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"From a technical perspective, Precision measures the correctness of positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Average,50
159,4,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"Overall, Precision measures the correctness of positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Average,50
160,0,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,Precision measures positive predictions.,"['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Poor,25
160,1,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In general, Precision measures positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Poor,25
160,2,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"In simple terms, Precision measures positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Poor,25
160,3,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"From a technical perspective, Precision measures positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Poor,25
160,4,What is precision in machine learning?,Precision is a classification metric that measures the proportion of predicted positive cases that are actually positive.,"Overall, Precision measures positive predictions.","['precision', 'classification', 'predicted positive', 'actual positive', 'metric']",Machine Learning,Poor,25
161,0,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Excellent,100
161,1,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In general, Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Excellent,100
161,2,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In simple terms, Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Excellent,100
161,3,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"From a technical perspective, Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Excellent,100
161,4,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"Overall, Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Excellent,100
162,0,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,Recall measures how many of the actual positive cases are correctly identified by the model.,"['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Good,75
162,1,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In general, Recall measures how many of the actual positive cases are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Good,75
162,2,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In simple terms, Recall measures how many of the actual positive cases are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Good,75
162,3,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"From a technical perspective, Recall measures how many of the actual positive cases are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Good,75
162,4,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"Overall, Recall measures how many of the actual positive cases are correctly identified by the model.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Good,75
163,0,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,Recall measures how well a model identifies positive cases.,"['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Average,50
163,1,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In general, Recall measures how well a model identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Average,50
163,2,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In simple terms, Recall measures how well a model identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Average,50
163,3,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"From a technical perspective, Recall measures how well a model identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Average,50
163,4,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"Overall, Recall measures how well a model identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Average,50
164,0,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,Recall identifies positive cases.,"['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Poor,25
164,1,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In general, Recall identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Poor,25
164,2,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"In simple terms, Recall identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Poor,25
164,3,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"From a technical perspective, Recall identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Poor,25
164,4,What is recall in machine learning?,Recall is a classification metric that measures the proportion of actual positive cases that are correctly identified by the model.,"Overall, Recall identifies positive cases.","['recall', 'classification', 'actual positive', 'correctly identified', 'metric']",Machine Learning,Poor,25
165,0,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Excellent,100
165,1,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In general, A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Excellent,100
165,2,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In simple terms, A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Excellent,100
165,3,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"From a technical perspective, A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Excellent,100
165,4,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"Overall, A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Excellent,100
166,0,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,A histogram shows the distribution of numerical data by grouping values into different intervals or bins.,"['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Good,75
166,1,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In general, A histogram shows the distribution of numerical data by grouping values into different intervals or bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Good,75
166,2,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In simple terms, A histogram shows the distribution of numerical data by grouping values into different intervals or bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Good,75
166,3,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"From a technical perspective, A histogram shows the distribution of numerical data by grouping values into different intervals or bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Good,75
166,4,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"Overall, A histogram shows the distribution of numerical data by grouping values into different intervals or bins.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Good,75
167,0,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,A histogram is a graph used to show the distribution of data.,"['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Average,50
167,1,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In general, A histogram is a graph used to show the distribution of data.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Average,50
167,2,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In simple terms, A histogram is a graph used to show the distribution of data.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Average,50
167,3,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"From a technical perspective, A histogram is a graph used to show the distribution of data.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Average,50
167,4,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"Overall, A histogram is a graph used to show the distribution of data.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Average,50
168,0,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,A histogram is a type of graph.,"['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Poor,25
168,1,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In general, A histogram is a type of graph.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Poor,25
168,2,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"In simple terms, A histogram is a type of graph.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Poor,25
168,3,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"From a technical perspective, A histogram is a type of graph.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Poor,25
168,4,What is a histogram?,A histogram is a graphical representation that shows the distribution of numerical data by grouping values into intervals called bins.,"Overall, A histogram is a type of graph.","['histogram', 'distribution', 'numerical', 'bins', 'data']",Statistics,Poor,25
169,0,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Excellent,100
169,1,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In general, An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Excellent,100
169,2,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In simple terms, An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Excellent,100
169,3,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"From a technical perspective, An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Excellent,100
169,4,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"Overall, An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Excellent,100
170,0,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,An INNER JOIN returns matching rows from two tables based on a specified condition.,"['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Good,75
170,1,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In general, An INNER JOIN returns matching rows from two tables based on a specified condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Good,75
170,2,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In simple terms, An INNER JOIN returns matching rows from two tables based on a specified condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Good,75
170,3,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"From a technical perspective, An INNER JOIN returns matching rows from two tables based on a specified condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Good,75
170,4,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"Overall, An INNER JOIN returns matching rows from two tables based on a specified condition.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Good,75
171,0,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,An INNER JOIN combines matching data from two tables.,"['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Average,50
171,1,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In general, An INNER JOIN combines matching data from two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Average,50
171,2,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In simple terms, An INNER JOIN combines matching data from two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Average,50
171,3,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"From a technical perspective, An INNER JOIN combines matching data from two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Average,50
171,4,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"Overall, An INNER JOIN combines matching data from two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Average,50
172,0,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,It joins two tables.,"['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Poor,25
172,1,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In general, It joins two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Poor,25
172,2,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"In simple terms, It joins two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Poor,25
172,3,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"From a technical perspective, It joins two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Poor,25
172,4,What is an INNER JOIN in SQL?,An INNER JOIN returns only the rows that have matching values in both tables based on the specified join condition.,"Overall, It joins two tables.","['INNER JOIN', 'matching', 'rows', 'tables', 'condition']",SQL,Poor,25
173,0,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Excellent,100
173,1,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"In general, A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.","['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Excellent,100
173,2,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"In simple terms, A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.","['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Excellent,100
173,3,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"From a technical perspective, A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.","['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Excellent,100
173,4,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"Overall, A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.","['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Excellent,100
174,0,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,A machine learning model learns patterns from data and uses them to make predictions on new inputs.,"['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Good,75
174,1,What is a machine learning model?,A machine learning model is a mathematical or computational representation learned from data that can make predictions or decisions on new inputs.,"In general, A machine learning model learns patterns from data and uses them to make predictions on new inputs.","['machine learning', 'model', 'data', 'predictions', 'inputs']",Machine Learning,Good,75
